zinc_id,pid,Kd,DeepPurpose_score
ZINC000003941829,O15826,8.033303260803223,16.15
ZINC000003831594,Q4QBL1,8.034314155578612,343.67
ZINC000003831595,Q4QBL1,8.034314155578612,343.67
ZINC000003977985,Q4QHJ8,8.034486770629883,56.79
ZINC000001489430,P48499,8.034605979919434,10037.76
ZINC000149463098,Q4QBL1,8.03484058380127,78608.87
ZINC000043202140,Q4QHJ8,8.035377502441406,9173.55
ZINC000299841502,Q6TUJ5,8.035507202148438,677.98
ZINC000195936110,Q6TUJ5,8.035507202148438,677.98
ZINC000299841501,Q6TUJ5,8.035507202148438,677.98
ZINC000299841503,Q6TUJ5,8.035507202148438,677.98
ZINC000014299800,Q6TUJ5,8.03610897064209,10975.25
ZINC000013985506,Q4QBL1,8.036513328552246,72.79
ZINC000068247898,Q4QBL1,8.037045478820799,15772.3
ZINC000147513579,Q27686,8.03734016418457,493.22
ZINC000195932465,Q4QBL1,8.037691116333008,9627.45
ZINC000003932194,Q4QBL1,8.038418769836426,85.17
ZINC000113459996,Q4QHJ8,8.03856372833252,7955.35
ZINC000095539256,O97193,8.040117263793945,10.41
ZINC000028965775,Q4QBL1,8.040149688720701,1390.34
ZINC000100015129,Q6TUJ5,8.040210723876951,7162.66
ZINC000141846530,Q6TUJ5,8.040210723876951,7162.66
ZINC000072266997,P48499,8.040844917297362,10519.85
ZINC000238730520,O97193,8.042050361633299,156.78
ZINC000238730519,O97193,8.042050361633299,156.78
ZINC000238730521,O97193,8.042050361633299,156.78
ZINC000238730522,O97193,8.042050361633299,156.78
ZINC000299841495,Q27686,8.0438232421875,205.72
ZINC000006745272,Q4QHJ8,8.043909072875978,10030.65
ZINC000003936474,Q6TUJ5,8.043933868408201,4780.4
ZINC000003920719,Q4QBL1,8.044443130493164,127.58
ZINC000011615928,Q4QBL1,8.044443130493164,127.58
ZINC000011615927,Q4QBL1,8.044443130493164,127.58
ZINC000011615926,Q4QBL1,8.044443130493164,127.58
ZINC000103298500,Q4QBL1,8.045775413513184,10035.14
ZINC000006718442,Q4QBL1,8.047118186950684,675.55
ZINC000164888446,O15826,8.047390937805176,32.43
ZINC000038576002,Q6TUJ5,8.047715187072754,2873.28
ZINC000095926668,Q4QBL1,8.048189163208008,1452.0
ZINC000014299800,Q4QHJ8,8.049829483032228,7477.18
ZINC000003787097,Q4QBL1,8.049907684326174,797.62
ZINC000299817032,Q4QBL1,8.050146102905272,7.07
ZINC000299818012,O15826,8.050372123718263,214.36
ZINC000008035395,Q4QBL1,8.050823211669924,2846.49
ZINC000008143864,Q4QBL1,8.050823211669924,2846.49
ZINC000008143866,Q4QBL1,8.050824165344237,2846.49
ZINC000095618786,Q4QHJ8,8.051260948181152,1053.04
ZINC000003779903,Q4QHJ8,8.051342964172362,155.82
ZINC000073240561,Q6TUJ5,8.051364898681639,373.58
ZINC000028124370,Q4QBL1,8.051867485046388,8569.33
ZINC000043202276,Q4QBL1,8.053244590759277,754.1
ZINC000043202275,Q4QBL1,8.053244590759277,754.1
ZINC000063933734,P48499,8.053321838378906,9931.51
ZINC000017653974,Q4QHJ8,8.053974151611326,507.98
ZINC000008214421,Q4QHJ8,8.053974151611326,507.98
ZINC000001534592,Q4QBL1,8.05399227142334,1093.23
ZINC000060325170,Q4QBL1,8.054030418395996,64.75
ZINC000004213332,Q4QBL1,8.054306030273438,259.16
ZINC000003875481,Q4QBL1,8.054434776306152,555.83
ZINC000003938687,Q4QHJ8,8.055597305297853,4224.07
ZINC000003819392,Q4QHJ8,8.057157516479492,200.4
ZINC000073488511,Q4QBL1,8.057267189025879,9244.28
ZINC000068106569,O15826,8.057453155517576,129.67
ZINC000095092808,Q4QBL1,8.058510780334473,1534.72
ZINC000150572205,Q4QBL1,8.059299468994139,60170.9
ZINC000117145933,Q4QBL1,8.059560775756836,7849.3
ZINC000003796018,Q4QHJ8,8.06027889251709,620.39
ZINC000018710085,Q4QHJ8,8.060443878173826,9886.18
ZINC000163677483,O15826,8.060457229614258,149.81
ZINC000003813024,Q4QBL1,8.060478210449219,11489.72
ZINC000100015048,Q4QBL1,8.06076717376709,73.76
ZINC000003951740,Q4QHJ8,8.060849189758299,304.06
ZINC000068245097,Q4QHJ8,8.061490058898926,10805.4
ZINC000000538362,Q4QBL1,8.061729431152344,131.05
ZINC000022444780,O15826,8.061966896057129,7.86
ZINC000000603736,Q4QBL1,8.062029838562013,1009.4
ZINC000072266307,Q4QBL1,8.062029838562013,1009.4
ZINC000027726359,Q4QBL1,8.062233924865723,73.09
ZINC000068247388,Q4QBL1,8.062280654907228,357.38
ZINC000011677857,Q4QBL1,8.062871932983397,1245.36
ZINC000003827162,Q4QHJ8,8.062966346740723,21.88
ZINC000256012822,Q4QBL1,8.063004493713379,42.31
ZINC000256012823,Q4QBL1,8.063004493713379,42.31
ZINC000256012825,Q4QBL1,8.063004493713379,42.31
ZINC000256012824,Q4QBL1,8.063004493713379,42.31
ZINC000003921788,Q4QBL1,8.064011573791504,43.53
ZINC000100378061,Q4QHJ8,8.064977645874022,14.82
ZINC000043208634,Q6TUJ5,8.065195083618164,7857.34
ZINC000058631551,Q4QBL1,8.065916061401367,1264.94
ZINC000095610808,Q4QHJ8,8.066152572631836,12652.3
ZINC000003819392,Q4QBL1,8.066155433654785,270.23
ZINC000064490563,O15826,8.066647529602049,12.96
ZINC000095561192,O15826,8.066723823547362,2.32
ZINC000001482077,Q4QBL1,8.067108154296875,35.03
ZINC000222731806,Q4QBL1,8.067721366882324,354.94
ZINC000150338698,Q4QHJ8,8.067861557006836,47496.7
ZINC000095092795,Q4QHJ8,8.068194389343263,370.43
ZINC000103590814,Q4QHJ8,8.068194389343263,370.43
ZINC000013975113,Q4QBL1,8.069811820983888,377.6
ZINC000035902489,Q4QHJ8,8.07048511505127,9716.0
ZINC000003775281,Q4QBL1,8.071013450622559,5206.07
ZINC000013883249,Q4QBL1,8.071013450622559,5206.07
ZINC000013883251,Q4QBL1,8.071013450622559,5206.07
ZINC000013883250,Q4QBL1,8.071013450622559,5206.07
ZINC000145424989,Q4QHJ8,8.071193695068361,14.93
ZINC000001534592,Q4QHJ8,8.071237564086914,1041.59
ZINC000169733140,Q4QBL1,8.071528434753418,1709.03
ZINC000255991346,Q4QBL1,8.071528434753418,1709.03
ZINC000255991345,Q4QBL1,8.071528434753418,1709.03
ZINC000255991347,Q4QBL1,8.071528434753418,1709.03
ZINC000085537149,Q6TUJ5,8.07277774810791,716.4
ZINC000139920592,Q4QBL1,8.072932243347168,5062.17
ZINC000164888446,Q4QHJ8,8.07369327545166,218.61
ZINC000085537084,O97193,8.074151992797853,180.24
ZINC000256433952,Q4QBL1,8.074663162231445,5161.25
ZINC000261527168,Q4QBL1,8.074663162231445,5161.25
ZINC000410428674,Q4QBL1,8.074663162231445,5161.25
ZINC000261527167,Q4QBL1,8.074663162231445,5161.25
ZINC000256433946,Q4QBL1,8.074663162231445,5161.25
ZINC000034049485,Q4QBL1,8.074663162231445,5161.25
ZINC000256433948,Q4QBL1,8.074663162231445,5161.25
ZINC000044963061,Q4QBL1,8.074663162231445,5161.25
ZINC000256433955,Q4QBL1,8.074663162231445,5161.25
ZINC000006716957,Q6TUJ5,8.074758529663086,10044.56
ZINC000003794059,Q4QBL1,8.075101852416992,1323.29
ZINC000003948997,Q6TUJ5,8.076157569885254,10268.26
ZINC000195282482,Q4QHJ8,8.078052520751951,798.86
ZINC000169746649,Q4QHJ8,8.078052520751951,798.86
ZINC000114451126,Q6TUJ5,8.079389572143555,25676.08
ZINC000001548719,Q6TUJ5,8.079389572143555,25676.08
ZINC000145401681,Q4QBL1,8.079800605773926,957.45
ZINC000100074252,Q4QBL1,8.079800605773926,957.45
ZINC000100071817,Q4QBL1,8.079916000366211,940.51
ZINC000011677857,Q4QHJ8,8.080119132995605,837.72
ZINC000003916214,Q4QBL1,8.081239700317383,7844.65
ZINC000299846664,Q4QHJ8,8.081303596496582,1288.56
ZINC000000537791,Q4QHJ8,8.081829071044924,3248.26
ZINC000001489430,Q6TUJ5,8.08246898651123,9343.8
ZINC000003830962,O15826,8.083701133728027,61.51
ZINC000256787842,O15826,8.083701133728027,61.51
ZINC000103298500,Q4QHJ8,8.084025382995605,10579.59
ZINC000196149386,Q27686,8.084104537963867,11208.75
ZINC000140063261,Q4QHJ8,8.08424186706543,9320.66
ZINC000238730522,O15826,8.085250854492188,102.83
ZINC000238730520,O15826,8.085250854492188,102.83
ZINC000238730521,O15826,8.085250854492188,102.83
ZINC000238730519,O15826,8.085250854492188,102.83
ZINC000013679213,O97193,8.085305213928223,295.48
ZINC000034016416,Q4QBL1,8.085345268249513,2109.87
ZINC000103297739,Q6TUJ5,8.085475921630861,8763.18
ZINC000038428932,Q6TUJ5,8.085481643676758,2512.63
ZINC000068204830,Q6TUJ5,8.086935043334961,180.92
ZINC000261494629,Q4QBL1,8.088047981262207,1937.89
ZINC000261494628,Q4QBL1,8.088047981262207,1937.89
ZINC000261494627,Q4QBL1,8.088047981262207,1937.89
ZINC000261494630,Q4QBL1,8.088047981262207,1937.89
ZINC000003820345,O97193,8.089115142822267,263.6
ZINC000003938633,Q4QHJ8,8.08936882019043,208.06
ZINC000095930125,O15826,8.089672088623049,215.62
ZINC000011330186,Q4QBL1,8.091269493103027,1153.68
ZINC000231226004,Q4QHJ8,8.092133522033691,291592.13
ZINC000085540202,Q6TUJ5,8.092188835144043,4505.26
ZINC000034016204,Q4QBL1,8.092717170715332,86.42
ZINC000029747110,Q4QHJ8,8.092741966247559,658.98
ZINC000085537068,Q4QHJ8,8.093978881835938,9624.67
ZINC000085537008,Q4QBL1,8.094464302062987,805.25
ZINC000257874597,Q4QHJ8,8.094502449035645,504.3
ZINC000253535770,Q4QBL1,8.09486198425293,2163.65
ZINC000253535768,Q4QBL1,8.09486198425293,2163.65
ZINC000261494699,Q4QBL1,8.09486198425293,2163.65
ZINC000022060583,Q4QBL1,8.09486198425293,2163.65
ZINC000261494698,Q4QBL1,8.09486198425293,2163.65
ZINC000255977092,Q4QHJ8,8.094910621643066,872.44
ZINC000096006012,Q4QHJ8,8.094910621643066,872.44
ZINC000255977094,Q4QHJ8,8.094910621643066,872.44
ZINC000255977093,Q4QHJ8,8.094910621643066,872.44
ZINC000146905479,Q4QBL1,8.095833778381348,66.77
ZINC000033991426,Q4QBL1,8.096163749694824,9132.8
ZINC000000603736,Q4QHJ8,8.096185684204103,916.47
ZINC000072266307,Q4QHJ8,8.096185684204103,916.47
ZINC000004633134,Q4QHJ8,8.096713066101074,527.71
ZINC000085537120,Q4QBL1,8.096735954284668,10154.27
ZINC000160486141,Q4QHJ8,8.096805572509767,61.63
ZINC000160486003,Q4QHJ8,8.096805572509767,61.63
ZINC000051951669,O15826,8.097635269165039,88.4
ZINC000150572205,Q4QHJ8,8.097755432128906,72297.65
ZINC000004216741,Q4QBL1,8.097869873046875,2481.53
ZINC000001485935,Q4QBL1,8.097914695739746,306.06
ZINC000035953249,Q4QHJ8,8.098086357116701,621.85
ZINC000095092808,Q4QHJ8,8.098689079284668,2387.26
ZINC000100001820,Q6TUJ5,8.099891662597656,6707.53
ZINC000084726167,Q4QHJ8,8.100164413452147,10.39
ZINC000000600547,Q4QBL1,8.101563453674316,609.52
ZINC000095618351,Q4QBL1,8.102104187011719,89.74
ZINC000029238439,O15826,8.102348327636719,6.0
ZINC000195913944,O15826,8.102419853210451,31.28
ZINC000008214528,Q4QHJ8,8.10261344909668,204.23
ZINC000000897229,Q4QHJ8,8.103425025939941,3.76
ZINC000000897232,Q4QHJ8,8.103425025939941,3.76
ZINC000038153934,Q4QHJ8,8.103916168212889,840.05
ZINC000012484926,Q4QBL1,8.10438346862793,68.69
ZINC000004474414,Q4QBL1,8.10438346862793,68.69
ZINC000012484919,Q4QBL1,8.104384422302246,68.69
ZINC000077301904,Q4QBL1,8.105983734130861,13.4
ZINC000006716957,Q4QHJ8,8.106799125671388,9881.46
ZINC000018710085,Q4QBL1,8.10711669921875,9823.81
ZINC000072266997,Q27686,8.107178688049316,9966.26
ZINC000073488511,Q4QHJ8,8.109143257141112,9720.32
ZINC000095579919,O15826,8.10920238494873,4.46
ZINC000095628822,Q4QHJ8,8.109208106994629,548.44
ZINC000095618786,O15826,8.109603881835938,39.22
ZINC000003914596,Q4QBL1,8.10971736907959,1374.89
ZINC000026985532,Q4QBL1,8.10971736907959,1374.89
ZINC000026664090,Q4QBL1,8.10971736907959,1374.89
ZINC000029416466,Q4QBL1,8.10971736907959,1374.89
ZINC000003920968,Q4QBL1,8.109981536865233,1633.78
ZINC000030731084,Q4QBL1,8.110102653503418,162.41
ZINC000195282482,O15826,8.110836982727049,116.99
ZINC000169746649,O15826,8.110836982727049,116.99
ZINC000003977985,Q4QBL1,8.112064361572267,79.84
ZINC000003936474,Q4QHJ8,8.11229419708252,891.55
ZINC000141846530,Q4QHJ8,8.112343788146973,927.36
ZINC000100015129,Q4QHJ8,8.112343788146973,927.36
ZINC000004365621,O15826,8.112885475158691,991.56
ZINC000117145933,Q4QHJ8,8.113017082214355,9609.88
ZINC000034083753,Q4QBL1,8.113115310668945,185.34
ZINC000001544545,Q4QBL1,8.114252090454103,92.33
ZINC000027657184,Q6TUJ5,8.11482048034668,10853.29
ZINC000028771591,Q6TUJ5,8.11482048034668,10853.29
ZINC000602986377,Q4QHJ8,8.115647315979004,3835.26
ZINC000003979524,Q4QHJ8,8.115647315979004,3835.26
ZINC000096178757,P48499,8.1158447265625,886.34
ZINC000169746730,Q4QBL1,8.116044044494629,2333.24
ZINC000144763934,Q6TUJ5,8.116893768310549,11151.88
ZINC000085540119,Q4QBL1,8.117151260375978,1492.16
ZINC000085537068,O15826,8.117189407348633,125.88
ZINC000001489430,O15826,8.118816375732424,192.58
ZINC000150338698,Q4QBL1,8.11884880065918,34549.49
ZINC000038153934,Q4QBL1,8.118952751159668,995.57
ZINC000006827705,P48499,8.119277000427246,486.7
ZINC000003965108,Q4QBL1,8.120718002319336,976.57
ZINC000222731806,Q4QHJ8,8.121478080749513,215.54
ZINC000049756387,Q4QBL1,8.121498107910156,3325.2
ZINC000261494707,Q4QBL1,8.121915817260742,1219.1
ZINC000261494706,Q4QBL1,8.121915817260742,1219.1
ZINC000033956088,Q4QBL1,8.121915817260742,1219.1
ZINC000033956089,Q4QBL1,8.121915817260742,1219.1
ZINC000261494705,Q4QBL1,8.121915817260742,1219.1
ZINC000033956090,Q4QBL1,8.121915817260742,1219.1
ZINC000033956087,Q4QBL1,8.121915817260742,1219.1
ZINC000100052688,Q4QBL1,8.121917724609375,1219.1
ZINC000100052681,Q4QBL1,8.121917724609375,1219.1
ZINC000100052685,Q4QBL1,8.121917724609375,1219.1
ZINC000100052691,Q4QBL1,8.121917724609375,1219.1
ZINC000026824305,O97193,8.122308731079103,62.31
ZINC000072190219,Q6TUJ5,8.122335433959961,46.69
ZINC000043206033,Q4QHJ8,8.122530937194824,828.05
ZINC000257362202,Q4QHJ8,8.123259544372559,98.74
ZINC000242548690,Q4QHJ8,8.123259544372559,98.74
ZINC000004098264,Q4QHJ8,8.12367057800293,664.34
ZINC000013912394,O15826,8.124089241027832,521.31
ZINC000144542146,Q4QBL1,8.12427806854248,364.02
ZINC000072105034,Q4QBL1,8.124360084533691,404.62
ZINC000068204830,O15826,8.125334739685059,6.93
ZINC000034842512,Q4QHJ8,8.12568187713623,405.23
ZINC000029238439,Q4QBL1,8.126019477844237,44.8
ZINC000004474571,O15826,8.126218795776367,5.1
ZINC000004629876,O15826,8.126218795776367,5.1
ZINC000012484965,Q4QBL1,8.1265869140625,43.88
ZINC000014128309,Q4QHJ8,8.127392768859862,244.81
ZINC000067961455,Q4QHJ8,8.127392768859862,244.81
ZINC000299841495,O97193,8.127619743347168,24.31
ZINC000084759273,Q4QHJ8,8.127891540527344,637.6
ZINC000004474571,Q4QHJ8,8.128227233886719,28.77
ZINC000004629876,Q4QHJ8,8.128227233886719,28.77
ZINC000196149386,P48499,8.12839412689209,22371.41
ZINC000113459996,Q4QBL1,8.129140853881836,5531.66
ZINC000082138051,O97193,8.129420280456543,0.8
ZINC000165019779,Q27686,8.12977409362793,10464.52
ZINC000008214528,Q4QBL1,8.129981994628906,285.54
ZINC000034016204,Q4QHJ8,8.130675315856934,63.97
ZINC000068249103,Q6TUJ5,8.13086986541748,257.51
ZINC000006827705,Q27686,8.130893707275389,130.54
ZINC000034016416,Q4QHJ8,8.131063461303711,2284.27
ZINC000028864451,Q4QBL1,8.131433486938478,327.5
ZINC000043152059,Q4QHJ8,8.13203239440918,2788.9
ZINC000004365621,Q4QBL1,8.133570671081543,14470.67
ZINC000072105034,Q4QHJ8,8.134517669677733,249.32
ZINC000043204100,Q4QBL1,8.134655952453612,9975.05
ZINC000012504514,Q4QHJ8,8.13666820526123,274.73
ZINC000043174901,Q4QBL1,8.136712074279785,118.17
ZINC000003816292,Q4QBL1,8.137585639953612,9753.25
ZINC000144542146,Q4QHJ8,8.138286590576174,243.03
ZINC000068245097,Q4QBL1,8.138492584228517,9959.63
ZINC000008618002,Q4QHJ8,8.139044761657715,32.6
ZINC000102249909,Q4QHJ8,8.139044761657715,32.6
ZINC000003917400,Q4QHJ8,8.139044761657715,32.6
ZINC000095915244,Q4QHJ8,8.139044761657715,32.6
ZINC000004641374,Q4QHJ8,8.139044761657715,32.6
ZINC000003796046,Q4QBL1,8.139328956604004,269.37
ZINC000018825334,Q4QBL1,8.140069007873535,9917.29
ZINC000042833251,Q4QBL1,8.140387535095215,100.7
ZINC000003873832,Q4QBL1,8.141271591186522,2037.47
ZINC000072190199,Q4QBL1,8.142029762268066,41266.06
ZINC000150588806,O97193,8.143840789794924,836.28
ZINC000098208524,Q4QHJ8,8.144089698791504,1226.27
ZINC000095618880,Q4QBL1,8.144673347473145,666.44
ZINC000095618882,Q4QBL1,8.144673347473145,666.44
ZINC000095618883,Q4QBL1,8.144673347473145,666.44
ZINC000095618881,Q4QBL1,8.144673347473145,666.44
ZINC000003797541,Q4QBL1,8.145401000976562,1048.84
ZINC000004096712,Q4QBL1,8.145589828491211,412.47
ZINC000029571072,Q27686,8.145814895629883,42.52
ZINC000049637509,Q27686,8.145814895629883,42.52
ZINC000160587624,Q27686,8.146515846252441,6559.46
ZINC000068247388,Q4QHJ8,8.146690368652344,218.92
ZINC000028864451,O15826,8.147472381591799,37.54
ZINC000003946624,Q4QBL1,8.148209571838379,1007.08
ZINC000003926620,Q4QHJ8,8.148795127868652,26320.8
ZINC000096941868,O97193,8.149496078491211,649.78
ZINC000085537149,Q4QHJ8,8.149742126464844,102.46
ZINC000195282482,Q4QBL1,8.150040626525879,997.48
ZINC000169746649,Q4QBL1,8.150040626525879,997.48
ZINC000000897229,Q4QBL1,8.150481224060059,5.7
ZINC000000897232,Q4QBL1,8.150481224060059,5.7
ZINC000068106569,Q4QBL1,8.150897979736326,1639.65
ZINC000049937658,O97193,8.151102066040039,1.61
ZINC000053261548,O97193,8.151102066040039,1.61
ZINC000003979524,Q4QBL1,8.151335716247559,2260.9
ZINC000602986377,Q4QBL1,8.151335716247559,2260.9
ZINC000299816961,Q4QBL1,8.151741981506348,4.67
ZINC000169677038,Q4QBL1,8.151741981506348,4.67
ZINC000004217406,Q4QHJ8,8.152616500854492,947.48
ZINC000014879963,Q4QHJ8,8.152616500854492,947.48
ZINC000118713970,Q4QHJ8,8.152834892272951,258.91
ZINC000058660990,Q4QBL1,8.155035972595215,25.6
ZINC000085537011,Q4QBL1,8.155162811279299,4643.8
ZINC000150340331,Q27686,8.155466079711914,5274.89
ZINC000003796979,Q4QHJ8,8.155487060546875,724.62
ZINC000003977981,Q4QHJ8,8.156267166137695,43.77
ZINC000003926620,Q4QBL1,8.157013893127441,18229.05
ZINC000006716957,O15826,8.157597541809082,8655.73
ZINC000144763934,O15826,8.157937049865723,422.18
ZINC000003816292,Q4QHJ8,8.15875244140625,9858.01
ZINC000100472223,Q4QHJ8,8.158798217773438,3648.98
ZINC000096941868,O15826,8.159056663513184,353.43
ZINC000028571311,Q4QBL1,8.159223556518555,42517.4
ZINC000095618673,Q6TUJ5,8.159767150878906,1013.82
ZINC000095618674,Q6TUJ5,8.159767150878906,1013.82
ZINC000003779903,Q4QBL1,8.15977954864502,236.22
ZINC000038381027,Q4QBL1,8.161758422851562,39.11
ZINC000096258164,Q27686,8.161812782287598,8556.63
ZINC000027520427,O15826,8.161908149719237,104.95
ZINC000150339966,Q4QHJ8,8.162363052368164,475.69
ZINC000299841502,O15826,8.162789344787598,16.54
ZINC000299841501,O15826,8.162789344787598,16.54
ZINC000195936110,O15826,8.162789344787598,16.54
ZINC000299841503,O15826,8.162789344787598,16.54
ZINC000147513579,O97193,8.162815093994139,50.37
ZINC000003917898,Q4QHJ8,8.162858963012695,18.88
ZINC000059676426,Q4QBL1,8.162886619567871,3459.24
ZINC000028957444,Q4QBL1,8.163137435913086,692.64
ZINC000169743678,Q27686,8.164166450500487,112351.3
ZINC000063298074,Q4QHJ8,8.164294242858888,2043.28
ZINC000000537791,Q4QBL1,8.165519714355469,2482.2
ZINC000096178757,O97193,8.16661262512207,30.75
ZINC000001544545,Q4QHJ8,8.16667652130127,61.25
ZINC000004474665,Q4QHJ8,8.167527198791504,8740.72
ZINC000003874559,Q4QBL1,8.16773796081543,4447.57
ZINC000004095814,Q4QBL1,8.168879508972168,1383.36
ZINC000001482927,O15826,8.169009208679201,119.92
ZINC000085537084,Q6TUJ5,8.169325828552246,23457.63
ZINC000231226004,Q4QBL1,8.170180320739746,212461.99
ZINC000043174901,Q4QHJ8,8.170200347900389,87.26
ZINC000043206033,Q4QBL1,8.170262336730957,935.94
ZINC000003941829,Q4QBL1,8.170454978942871,185.05
ZINC000095092799,O15826,8.171041488647461,25.16
ZINC000063539231,Q4QBL1,8.171133995056152,16.03
ZINC000084726167,Q4QBL1,8.171514511108397,15.55
ZINC000003833858,O15826,8.171881675720215,10.33
ZINC000169289419,Q4QHJ8,8.171990394592285,13963.56
ZINC000018825334,Q6TUJ5,8.172064781188965,9815.39
ZINC000095543889,Q4QHJ8,8.17320728302002,49178.18
ZINC000095092799,Q6TUJ5,8.17432689666748,1191.89
ZINC000049053703,Q4QBL1,8.174503326416017,1405.13
ZINC000003985346,Q4QHJ8,8.174887657165527,280.3
ZINC000035902489,Q4QBL1,8.17552375793457,9718.45
ZINC000072190144,Q4QHJ8,8.177130699157715,6921.48
ZINC000035985971,Q4QHJ8,8.177130699157715,6921.48
ZINC000003935787,Q6TUJ5,8.177279472351074,3121.35
ZINC000095092795,Q4QBL1,8.177339553833008,522.97
ZINC000103590814,Q4QBL1,8.177339553833008,522.97
ZINC000073311109,Q4QHJ8,8.177693367004395,1016.11
ZINC000196068306,O15826,8.177797317504883,79.05
ZINC000096258164,O15826,8.178224563598633,340.94
ZINC000003966300,Q4QBL1,8.178229331970215,9679.79
ZINC000096258164,O97193,8.178640365600586,594.09
ZINC000000598650,Q4QHJ8,8.179153442382812,44.37
ZINC000006827705,O97193,8.179380416870117,15.77
ZINC000073311109,Q4QBL1,8.179854393005371,1153.22
ZINC000000607750,Q4QHJ8,8.180195808410645,23.81
ZINC000002038967,Q4QHJ8,8.180195808410645,23.81
ZINC000063933734,O97193,8.180686950683594,274.0
ZINC000002038967,Q4QBL1,8.180766105651855,35.41
ZINC000000607750,Q4QBL1,8.180766105651855,35.41
ZINC000936069565,Q4QHJ8,8.18109130859375,13.46
ZINC000164528615,Q4QHJ8,8.18109130859375,13.46
ZINC000004791507,Q4QBL1,8.181361198425293,38.83
ZINC000169307271,O15826,8.181740760803223,55.8
ZINC000072131413,O15826,8.181902885437013,1827.85
ZINC000685933070,O15826,8.18194580078125,27.06
ZINC000000602803,O15826,8.181991577148438,59.81
ZINC000169320508,Q4QBL1,8.182310104370117,114.46
ZINC000040939534,Q4QHJ8,8.182448387145996,675.31
ZINC000095617677,Q4QBL1,8.18321418762207,9392.98
ZINC000098208524,Q4QBL1,8.183283805847168,1260.41
ZINC000003938633,Q4QBL1,8.184521675109862,301.18
ZINC000195936110,Q4QHJ8,8.184639930725098,91.17
ZINC000299841501,Q4QHJ8,8.184639930725098,91.17
ZINC000299841503,Q4QHJ8,8.184639930725098,91.17
ZINC000299841502,Q4QHJ8,8.184639930725098,91.17
ZINC000145424989,Q4QBL1,8.185663223266603,22.44
ZINC000028639340,Q4QHJ8,8.186428070068361,658.78
ZINC000003938482,Q4QHJ8,8.186428070068361,658.78
ZINC000072190231,Q4QHJ8,8.186428070068361,658.78
ZINC000060392779,Q4QHJ8,8.186428070068361,658.78
ZINC000095535868,Q4QHJ8,8.186530113220215,21.29
ZINC000013911941,Q4QBL1,8.186655044555664,154.52
ZINC000001482927,Q6TUJ5,8.187948226928711,4541.47
ZINC000000598650,Q4QBL1,8.187982559204103,62.91
ZINC000063539231,Q4QHJ8,8.188362121582031,12.75
ZINC000001489430,Q27686,8.189373970031737,9687.48
ZINC000095610824,O15826,8.191398620605469,240.44
ZINC000169748480,Q4QBL1,8.191473007202147,619.73
ZINC000169748479,Q4QBL1,8.191473007202147,619.73
ZINC000003915259,O15826,8.191995620727539,662.81
ZINC000169737127,Q6TUJ5,8.192995071411133,2033.01
ZINC000169737128,Q6TUJ5,8.192995071411133,2033.01
ZINC000095616570,Q4QBL1,8.194976806640625,997.38
ZINC000100285115,Q4QBL1,8.194976806640625,997.38
ZINC000299846664,Q4QBL1,8.195553779602049,1536.51
ZINC000100472223,Q6TUJ5,8.19587230682373,7579.33
ZINC000004474668,Q4QBL1,8.196628570556639,47.4
ZINC000150609284,P48499,8.198204040527344,2901.31
ZINC000169289417,P48499,8.198445320129395,9500.69
ZINC000200157407,P48499,8.198445320129395,9500.69
ZINC000095618786,Q4QBL1,8.198748588562013,1073.62
ZINC000003881958,Q4QHJ8,8.199211120605469,62.89
ZINC000003813024,O15826,8.199397087097168,611.07
ZINC000006716957,Q4QBL1,8.199870109558105,9993.21
ZINC000073240561,Q4QHJ8,8.199870109558105,67.08
ZINC000072131413,Q4QHJ8,8.200603485107424,15157.64
ZINC000043204100,Q4QHJ8,8.200754165649414,10063.55
ZINC000004217406,Q4QBL1,8.200904846191406,1085.33
ZINC000014879963,Q4QBL1,8.200904846191406,1085.33
ZINC000058631551,Q4QHJ8,8.20405387878418,899.3
ZINC000003795983,Q4QHJ8,8.204133033752441,226.66
ZINC000299841546,Q4QHJ8,8.204319953918457,11741.02
ZINC000169736889,Q4QHJ8,8.204338073730469,26542.46
ZINC000003977978,Q4QHJ8,8.204508781433105,77.66
ZINC000072190199,O15826,8.204524993896483,2411.02
ZINC000004632133,Q4QBL1,8.206687927246094,1796.37
ZINC000008214647,Q4QHJ8,8.206968307495117,13431.27
ZINC000169736889,Q4QBL1,8.208107948303223,17409.91
ZINC000261494713,Q4QBL1,8.208291053771973,1276.17
ZINC000096006016,Q4QBL1,8.208291053771973,1276.17
ZINC000096061888,Q4QBL1,8.208291053771973,1276.17
ZINC000072190222,Q4QHJ8,8.208536148071289,10043.47
ZINC000257874597,Q4QBL1,8.208609580993652,670.03
ZINC000169737127,O97193,8.208663940429688,75.29
ZINC000169737128,O97193,8.208663940429688,75.29
ZINC000072190231,O15826,8.20970344543457,13.51
ZINC000003938482,O15826,8.20970344543457,13.51
ZINC000060392779,O15826,8.20970344543457,13.51
ZINC000028639340,O15826,8.20970344543457,13.51
ZINC000072190218,Q6TUJ5,8.209745407104492,1132.98
ZINC000035985971,Q4QBL1,8.210479736328125,7111.91
ZINC000072190144,Q4QBL1,8.210479736328125,7111.91
ZINC000098208444,Q4QHJ8,8.212649345397951,47.72
ZINC000001489430,O97193,8.212785720825195,273.84
ZINC000103298099,Q4QHJ8,8.213029861450195,51610.16
ZINC000001552379,Q4QHJ8,8.213493347167969,87.82
