zinc_id,pid,Kd,DeepPurpose_score
ZINC000095618854,P48499,6.824543476104736,5167.0
ZINC000003830792,P48499,6.824543476104736,5167.0
ZINC000002572372,P48499,6.824543476104736,5167.0
ZINC000003812897,P48499,6.824543476104736,5167.0
ZINC000083294653,P48499,6.824543476104736,5167.0
ZINC000009212324,P48499,6.824543476104736,5167.0
ZINC000030731290,Q4QBL1,6.824874877929688,8576.83
ZINC000003932194,O97193,6.8251495361328125,10.17
ZINC000095618874,Q4QBL1,6.825472354888916,4581.07
ZINC000095618875,Q4QBL1,6.825472354888916,4581.07
ZINC000261494567,Q4QHJ8,6.8255391120910645,1811.6
ZINC000095618898,Q4QHJ8,6.8255391120910645,1811.6
ZINC000095618897,Q4QHJ8,6.8255391120910645,1811.6
ZINC000095618896,Q4QHJ8,6.8255391120910645,1811.6
ZINC000095618899,Q4QHJ8,6.8255391120910645,1811.6
ZINC000261494568,Q4QHJ8,6.8255391120910645,1811.6
ZINC000000057512,Q4QHJ8,6.825625896453857,48862.94
ZINC000100042076,Q4QBL1,6.825851440429688,30.55
ZINC000008552017,Q4QHJ8,6.8260579109191895,7.86
ZINC000003874498,O97193,6.826079845428468,2045.07
ZINC000004215219,Q4QHJ8,6.826193809509277,1706.34
ZINC000095618858,Q4QHJ8,6.826204299926758,10097.19
ZINC000095618857,Q4QHJ8,6.826204299926758,10097.19
ZINC000004099104,Q4QBL1,6.826416015625,147.52
ZINC000096006013,Q4QHJ8,6.8266968727111825,78620.09
ZINC000096006015,Q4QHJ8,6.8266968727111825,78620.09
ZINC000096006014,Q4QHJ8,6.8266968727111825,78620.09
ZINC000238809664,Q4QHJ8,6.8266968727111825,78620.09
ZINC000238809665,Q4QHJ8,6.8266968727111825,78620.09
ZINC000238809662,Q4QHJ8,6.8266968727111825,78620.09
ZINC000238809663,Q4QHJ8,6.8266968727111825,78620.09
ZINC000000001261,Q4QHJ8,6.826735019683838,52.26
ZINC000150347080,Q27686,6.826936721801758,16998.91
ZINC000027644820,Q6TUJ5,6.82738733291626,25581.93
ZINC000230061301,Q6TUJ5,6.82738733291626,25581.93
ZINC000027644813,Q6TUJ5,6.82738733291626,25581.93
ZINC000027644806,Q6TUJ5,6.82738733291626,25581.93
ZINC000027644800,Q6TUJ5,6.82738733291626,25581.93
ZINC000256090847,Q6TUJ5,6.82738733291626,25581.93
ZINC000077291459,Q4QHJ8,6.827402114868164,15452.07
ZINC000077291461,Q4QHJ8,6.827402114868164,15452.07
ZINC000261494678,Q4QBL1,6.827882766723633,1596.46
ZINC000261494677,Q4QBL1,6.827882766723633,1596.46
ZINC000095618894,Q4QBL1,6.827882766723633,1596.46
ZINC000095618892,Q4QBL1,6.827882766723633,1596.46
ZINC000095618895,Q4QBL1,6.827882766723633,1596.46
ZINC000095618893,Q4QBL1,6.827882766723633,1596.46
ZINC000261494567,Q4QBL1,6.828048229217528,1733.71
ZINC000095618898,Q4QBL1,6.828048229217528,1733.71
ZINC000261494568,Q4QBL1,6.828048229217528,1733.71
ZINC000095618897,Q4QBL1,6.828048229217528,1733.71
ZINC000095618899,Q4QBL1,6.828048229217528,1733.71
ZINC000095618896,Q4QBL1,6.828048229217528,1733.71
ZINC000022448696,P48499,6.828164577484131,48013.21
ZINC000003881635,O15826,6.8282103538513175,7.24
ZINC000000643046,Q27686,6.828290939331055,9273.36
ZINC000001540228,P48499,6.828456401824951,1093.29
ZINC000005752185,Q27686,6.828568935394287,17.55
ZINC000013478606,Q6TUJ5,6.8286476135253915,10605.74
ZINC000003813069,O15826,6.8287529945373535,858.25
ZINC000002001884,O15826,6.8287529945373535,858.25
ZINC000253535770,Q6TUJ5,6.828826904296875,6387.32
ZINC000253535768,Q6TUJ5,6.828826904296875,6387.32
ZINC000261494699,Q6TUJ5,6.828826904296875,6387.32
ZINC000022060583,Q6TUJ5,6.828826904296875,6387.32
ZINC000261494698,Q6TUJ5,6.828826904296875,6387.32
ZINC000065742834,Q4QBL1,6.829130172729492,80252.93
ZINC000009302201,Q6TUJ5,6.829200267791747,263.08
ZINC000003792789,Q6TUJ5,6.829200267791747,263.08
ZINC000033995986,Q6TUJ5,6.829200267791747,263.08
ZINC000012484958,Q6TUJ5,6.829200267791747,263.08
ZINC000012661824,Q6TUJ5,6.829200267791747,263.08
ZINC000033943508,Q6TUJ5,6.829200267791747,263.08
ZINC000036766734,Q6TUJ5,6.829200267791747,263.08
ZINC000012358651,Q6TUJ5,6.829200267791747,263.08
ZINC000096014710,Q6TUJ5,6.829200267791747,263.08
ZINC000005456939,Q6TUJ5,6.829200267791747,263.08
ZINC000085205451,Q6TUJ5,6.829418182373048,358.68
ZINC000003792417,Q4QBL1,6.8302998542785645,50740.72
ZINC000084758235,Q27686,6.830617904663086,7070.82
ZINC000001653612,Q4QBL1,6.83075761795044,589.43
ZINC000003984016,Q4QBL1,6.83075761795044,589.43
ZINC000100090021,P48499,6.83101224899292,13011.8
ZINC000095617673,Q4QHJ8,6.83108377456665,3350.25
ZINC000053683151,P48499,6.831149101257324,5228.04
ZINC000021981363,Q4QHJ8,6.831319332122803,10067.68
ZINC000021981361,Q4QHJ8,6.831319332122803,10067.68
ZINC000071928291,Q6TUJ5,6.831328868865968,59439.68
ZINC000000896918,O15826,6.831429481506348,1397.26
ZINC000000598852,Q4QHJ8,6.831615447998048,9916.84
ZINC000003785268,Q4QBL1,6.831694602966309,3905.27
ZINC000003799072,Q4QBL1,6.831694602966309,3905.27
ZINC000100042629,Q4QBL1,6.832304000854492,242.27
ZINC000100011979,Q4QBL1,6.832304000854492,242.27
ZINC000033972992,Q27686,6.832309246063232,9583.85
ZINC000033972993,Q27686,6.832309246063232,9583.85
ZINC000000896569,Q27686,6.8323726654052725,395.78
ZINC000019796168,O97193,6.83247184753418,38.22
ZINC000022058728,Q27686,6.832681179046631,509.16
ZINC000000968279,Q4QHJ8,6.8327884674072275,79430.49
ZINC000000968277,Q4QHJ8,6.8327884674072275,79430.49
ZINC000000968278,Q4QHJ8,6.8327884674072275,79430.49
ZINC000000968276,Q4QHJ8,6.8327884674072275,79430.49
ZINC000013559434,Q27686,6.83289909362793,12510.74
ZINC000085537089,Q4QBL1,6.832913875579834,9704.95
ZINC000085537091,Q4QBL1,6.832913875579834,9704.95
ZINC000003812892,Q4QBL1,6.832970142364503,13070.14
ZINC000003831511,Q4QBL1,6.832970142364503,13070.14
ZINC000095618830,Q27686,6.833104610443115,1100.57
ZINC000095618829,Q27686,6.833104610443115,1100.57
ZINC000003932194,Q27686,6.833123207092285,125.34
ZINC000100013130,O97193,6.833125114440918,293.99
ZINC000004824235,O97193,6.833182334899902,54.93
ZINC000013916432,O97193,6.833182334899902,54.93
ZINC000095618855,Q27686,6.833301067352295,12.87
ZINC000100054890,Q27686,6.833301067352295,12.87
ZINC000100054893,Q27686,6.833301067352295,12.87
ZINC000253476026,Q4QBL1,6.833414077758789,51.67
ZINC000253476028,Q4QBL1,6.833414077758789,51.67
ZINC000253476025,Q4QBL1,6.833414077758789,51.67
ZINC000253476027,Q4QBL1,6.833414077758789,51.67
ZINC000100015780,Q4QBL1,6.833414077758789,51.67
ZINC000100015775,Q4QBL1,6.833414077758789,51.67
ZINC000095618794,O97193,6.833561897277832,68.89
ZINC000096077893,O97193,6.833561897277832,68.89
ZINC000095618795,O97193,6.833561897277832,68.89
ZINC000038197764,Q27686,6.833634376525879,2004.38
ZINC000002570878,O97193,6.83394718170166,901.21
ZINC000004245623,P48499,6.834168434143066,6040.82
ZINC000004245625,P48499,6.834168434143066,6040.82
ZINC000000538564,O15826,6.8348565101623535,42.21
ZINC000000897408,O15826,6.8348565101623535,42.21
ZINC000030691579,Q4QHJ8,6.8348751068115225,61340.38
ZINC000030691574,Q4QHJ8,6.8348751068115225,61340.38
ZINC000022446966,Q4QHJ8,6.8348751068115225,61340.38
ZINC000030691571,Q4QHJ8,6.8348751068115225,61340.38
ZINC000035801098,O97193,6.834884643554688,3.38
ZINC000100053366,O97193,6.835948944091798,65.3
ZINC000098023177,O97193,6.836081027984619,323.48
ZINC000011615926,O97193,6.837320327758789,17.17
ZINC000011615928,O97193,6.837320327758789,17.17
ZINC000003920719,O97193,6.837320327758789,17.17
ZINC000011615927,O97193,6.837320327758789,17.17
ZINC000169946773,Q4QHJ8,6.837398052215576,1041.18
ZINC000089224316,Q4QHJ8,6.837411403656006,132.78
ZINC000005178939,Q4QHJ8,6.837523937225343,1794.55
ZINC000003860865,Q4QHJ8,6.837523937225343,1794.55
ZINC000014961096,Q4QHJ8,6.837604522705077,9641.65
ZINC000000000917,Q4QHJ8,6.837794303894043,13470.48
ZINC000008552018,Q4QHJ8,6.838070392608643,6.87
ZINC000001849578,Q4QBL1,6.83872127532959,9121.49
ZINC000003778441,O97193,6.838724613189697,605.71
ZINC000003873832,O97193,6.838804721832275,164.1
ZINC000035801098,Q27686,6.838943004608153,25.88
ZINC000019632614,Q4QBL1,6.838963031768799,10034.04
ZINC000003876136,Q27686,6.8390326499938965,134.0
ZINC000003875332,Q27686,6.8390326499938965,134.0
ZINC000000537957,Q4QHJ8,6.8390846252441415,53432.51
ZINC000256109534,O97193,6.83918046951294,31.19
ZINC000256109538,O97193,6.83918046951294,31.19
ZINC000118915217,O97193,6.839181423187256,31.19
ZINC000118915216,O97193,6.839181423187256,31.19
ZINC000118915214,O97193,6.839181423187256,31.19
ZINC000118915215,O97193,6.839181423187256,31.19
ZINC000256109542,O97193,6.839181900024414,31.19
ZINC000256109530,O97193,6.839181900024414,31.19
ZINC000003817234,O97193,6.839582920074463,7.87
ZINC000073069247,O15826,6.839601039886475,200.13
ZINC000003782823,O15826,6.839632987976074,2837.22
ZINC000053683694,Q4QHJ8,6.840147972106934,40.87
ZINC000053683690,Q4QHJ8,6.840147972106934,40.87
ZINC000095628210,Q4QBL1,6.841187000274657,180.62
ZINC000085537026,Q4QBL1,6.841187000274657,180.62
ZINC000085552177,Q4QBL1,6.841187000274657,180.62
ZINC000095618618,Q6TUJ5,6.841204643249513,3311.25
ZINC000261494693,Q6TUJ5,6.841204643249513,3311.25
ZINC000261494694,Q6TUJ5,6.841204643249513,3311.25
ZINC000100242776,Q6TUJ5,6.841204643249513,3311.25
ZINC000261494695,Q6TUJ5,6.841204643249513,3311.25
ZINC000100017456,P48499,6.841726303100586,34.23
ZINC000100037101,P48499,6.841750144958496,8166.89
ZINC000017953024,P48499,6.841750144958496,8166.89
ZINC000253916263,P48499,6.841750144958496,8166.89
ZINC000001999542,P48499,6.841801166534424,92249.07
ZINC000001999543,P48499,6.841801166534424,92249.07
ZINC000095618919,Q4QHJ8,6.841817855834961,55288.98
ZINC000095618922,Q4QHJ8,6.841817855834961,55288.98
ZINC000095618921,Q4QHJ8,6.841817855834961,55288.98
ZINC000095618920,Q4QHJ8,6.841817855834961,55288.98
ZINC000100090021,Q27686,6.8418827056884775,9761.46
ZINC000000897222,Q27686,6.841911792755128,330.7
ZINC000000601301,Q27686,6.841911792755128,330.7
ZINC000095618734,Q4QBL1,6.842058181762695,1157.46
ZINC000095618733,Q4QBL1,6.842058181762695,1157.46
ZINC000095618735,Q4QBL1,6.842058181762695,1157.46
ZINC000095618736,Q4QBL1,6.842058181762695,1157.46
ZINC000094566093,O97193,6.842156410217285,53.77
ZINC000094566092,O97193,6.842156410217285,53.77
ZINC000252441679,Q6TUJ5,6.842556953430176,2282.35
ZINC000003831552,Q4QHJ8,6.8430843353271475,36973.39
ZINC000000608106,Q4QHJ8,6.8430843353271475,36973.39
ZINC000003875332,P48499,6.844006538391112,458.89
ZINC000003876136,P48499,6.844006538391112,458.89
ZINC000002570878,Q27686,6.84411096572876,9606.55
ZINC000100003507,Q4QHJ8,6.844297409057617,76488.3
ZINC000003976077,Q4QHJ8,6.844297409057617,76488.3
ZINC000100003509,Q4QHJ8,6.844297409057617,76488.3
ZINC000003875355,O97193,6.844321250915527,40.28
ZINC000100004249,Q4QBL1,6.844414234161378,5744.14
ZINC000936069425,Q4QHJ8,6.844424724578857,7.63
ZINC000003609266,Q4QHJ8,6.8444366455078125,57807.46
ZINC000003831001,Q4QBL1,6.8445396423339835,1106.92
ZINC000003929022,Q4QHJ8,6.844541549682617,11662.11
ZINC000095617640,Q6TUJ5,6.844759941101074,29804.2
ZINC000095617639,Q6TUJ5,6.844759941101074,29804.2
ZINC000095617637,Q6TUJ5,6.844759941101074,29804.2
ZINC000095617638,Q6TUJ5,6.844759941101074,29804.2
ZINC000064622556,Q4QHJ8,6.84479284286499,20615.65
ZINC000004175569,P48499,6.845004558563232,2171.22
ZINC000033753205,Q4QBL1,6.845107555389403,4200.55
ZINC000053166256,O15826,6.845162391662598,63.95
ZINC000022034381,O15826,6.8451905250549325,287.55
ZINC000030690433,Q4QBL1,6.845428466796875,175.06
ZINC000022060383,Q4QBL1,6.8455753326416025,1250.69
ZINC000022060380,Q4QBL1,6.8455753326416025,1250.69
ZINC000003977945,Q4QHJ8,6.845897674560548,38781.7
ZINC000052981502,Q4QHJ8,6.845998764038086,5470.99
ZINC000003978005,O97193,6.8461551666259775,160.76
ZINC000014880002,O97193,6.8461551666259775,160.76
ZINC000100051467,Q4QHJ8,6.846179485321045,88.03
ZINC000100051471,Q4QHJ8,6.846179485321045,88.03
ZINC000012503151,Q4QHJ8,6.846195697784424,563.01
ZINC000100019188,Q4QHJ8,6.846195697784424,563.01
ZINC000253917094,Q4QHJ8,6.846195697784424,563.01
ZINC000004216820,Q4QBL1,6.846371650695801,24599.18
ZINC000003918138,Q4QBL1,6.846481800079347,5544.03
ZINC000034806477,O15826,6.846613883972168,14.23
ZINC000012504271,Q4QHJ8,6.846621513366699,547.62
ZINC000095618728,Q4QHJ8,6.84663200378418,9503.28
ZINC000003830946,O15826,6.846762180328369,117.56
ZINC000008035377,O15826,6.846762180328369,117.56
ZINC000003830945,O15826,6.846762180328369,117.56
ZINC000003830943,O15826,6.846762180328369,117.56
ZINC000003830944,O15826,6.846762180328369,117.56
ZINC000150339323,O15826,6.846762180328369,117.56
ZINC000034806477,P48499,6.846812725067139,681.44
ZINC000005752191,Q27686,6.8468666076660165,33.05
ZINC000003983936,Q27686,6.8468666076660165,33.05
ZINC000100036907,O15826,6.8472352027893075,4.52
ZINC000100036900,O15826,6.8472352027893075,4.52
ZINC000100036904,O15826,6.8472352027893075,4.52
ZINC000100036910,O15826,6.8472352027893075,4.52
ZINC000001544683,Q4QBL1,6.847538471221924,6884.42
ZINC000003872566,Q4QHJ8,6.847549915313722,55340.6
ZINC000256640979,P48499,6.847960948944093,7114.36
ZINC000261139420,P48499,6.847960948944093,7114.36
ZINC000261139424,P48499,6.847960948944093,7114.36
ZINC000256641128,P48499,6.847960948944093,7114.36
ZINC000064622628,Q4QBL1,6.848019123077393,366.54
ZINC000035328014,P48499,6.848887920379639,245.16
ZINC000003941496,Q27686,6.8489341735839835,163.69
ZINC000003870129,Q4QHJ8,6.849071979522705,34573.25
ZINC000019132424,Q4QHJ8,6.849130630493164,525.93
ZINC000100054225,Q4QHJ8,6.849608421325684,72.33
ZINC000256335049,Q4QHJ8,6.849608421325684,72.33
ZINC000230122947,Q4QHJ8,6.849608421325684,72.33
ZINC000256335053,Q4QHJ8,6.849608421325684,72.33
ZINC000097974884,Q4QHJ8,6.849608421325684,72.33
ZINC000095618558,Q4QHJ8,6.8500003814697275,25216.55
ZINC000095618557,Q4QHJ8,6.8500003814697275,25216.55
ZINC000003871994,Q4QBL1,6.850217819213867,2468.56
ZINC000003977882,Q4QBL1,6.850217819213867,2468.56
ZINC000003871995,Q4QBL1,6.850217819213867,2468.56
ZINC000003977881,Q4QBL1,6.850217819213867,2468.56
ZINC000004097439,O97193,6.850463390350343,5.92
ZINC000004097438,O97193,6.850463390350343,5.92
ZINC000252548735,Q4QBL1,6.8504743576049805,0.9
ZINC000169289411,Q4QBL1,6.8504743576049805,0.9
ZINC000252548734,Q4QBL1,6.8504743576049805,0.9
ZINC000008214483,O97193,6.850606441497803,24510.02
ZINC000001844627,Q4QBL1,6.850722789764403,1564.45
ZINC000000601275,Q4QBL1,6.850722789764403,1564.45
ZINC000051951647,Q4QBL1,6.851156711578369,1019.42
ZINC000022010649,Q4QBL1,6.851156711578369,1019.42
ZINC000095619124,P48499,6.8513593673706055,6253.22
ZINC000095619120,P48499,6.8513593673706055,6253.22
ZINC000038144598,O15826,6.851402759552003,10623.61
ZINC000261106252,O97193,6.851468086242676,2384.48
ZINC000261106254,O97193,6.851468086242676,2384.48
ZINC000261106255,O97193,6.851468086242676,2384.48
ZINC000095615286,O97193,6.851468086242676,2384.48
ZINC000011681563,Q6TUJ5,6.851537227630615,4197.9
ZINC000001529628,Q4QBL1,6.851778507232666,100084.47
ZINC000066166864,Q4QHJ8,6.852221012115479,570.71
ZINC000003813061,Q4QHJ8,6.8525047302246085,5229.17
ZINC000001530703,Q4QBL1,6.8525471687316895,18073.43
ZINC000003830866,Q4QHJ8,6.852757453918457,12953.93
ZINC000003830865,Q4QHJ8,6.852757453918457,12953.93
ZINC000003872055,P48499,6.8528265953063965,10904.15
ZINC000004213474,O15826,6.852884769439697,8.88
ZINC000003819138,Q4QBL1,6.852894306182861,15489.29
ZINC000096006024,P48499,6.853005409240723,10780.43
ZINC000095618763,Q4QBL1,6.8530235290527335,1577.53
ZINC000095618761,Q4QBL1,6.8530235290527335,1577.53
ZINC000095618757,Q4QBL1,6.8530235290527335,1577.53
ZINC000095618758,Q4QBL1,6.8530235290527335,1577.53
ZINC000095618764,Q4QBL1,6.8530235290527335,1577.53
ZINC000095618762,Q4QBL1,6.8530235290527335,1577.53
ZINC000095618760,Q4QBL1,6.853024959564209,1577.53
ZINC000095618759,Q4QBL1,6.853024959564209,1577.53
ZINC000100055899,Q27686,6.853193759918213,31104.8
ZINC000004217167,P48499,6.853489398956299,460.75
ZINC000238730529,Q4QHJ8,6.853546142578125,646.54
ZINC000103592703,Q4QHJ8,6.853546142578125,646.54
ZINC000238730528,Q4QHJ8,6.853546142578125,646.54
ZINC000238730530,Q4QHJ8,6.853546142578125,646.54
ZINC000082105375,Q4QHJ8,6.854397773742676,7699.28
ZINC000082105374,Q4QHJ8,6.854397773742676,7699.28
ZINC000082105373,Q4QHJ8,6.854397773742676,7699.28
ZINC000005163012,Q4QHJ8,6.854397773742676,7699.28
ZINC000004217203,Q4QHJ8,6.854527950286865,1788.46
ZINC000003817152,P48499,6.854695796966553,10315.32
ZINC000150338819,O97193,6.854775905609131,810.7
ZINC000003810860,O97193,6.854826927185059,45.35
ZINC000003975663,P48499,6.855355739593506,21870.85
ZINC000100037885,P48499,6.8559532165527335,54.62
ZINC000100037890,P48499,6.8559532165527335,54.62
ZINC000013648755,P48499,6.8559532165527335,54.62
ZINC000018324776,O97193,6.856091976165772,6.07
ZINC000251257402,Q4QBL1,6.856132984161378,27.09
ZINC000261515676,Q4QBL1,6.856132984161378,27.09
ZINC000253387331,Q4QBL1,6.856132984161378,27.09
ZINC000014880007,Q4QBL1,6.856132984161378,27.09
ZINC000106400715,Q4QBL1,6.856132984161378,27.09
ZINC000000898188,Q4QBL1,6.856132984161378,27.09
ZINC000008220548,Q4QBL1,6.856132984161378,27.09
ZINC000100053366,Q6TUJ5,6.856461524963379,5720.13
ZINC000095618843,Q4QHJ8,6.856569290161133,6257.78
ZINC000082004496,Q4QHJ8,6.856569290161133,6257.78
ZINC000095618842,Q4QHJ8,6.856569290161133,6257.78
ZINC000261494560,Q4QHJ8,6.856569290161133,6257.78
ZINC000261494561,Q4QHJ8,6.856569290161133,6257.78
ZINC000003973334,Q4QHJ8,6.856680393218994,4088.43
ZINC000009302239,O15826,6.856693744659424,1170.04
ZINC000095551509,P48499,6.85680103302002,2023.34
ZINC000005116499,Q27686,6.856893062591553,9872.19
ZINC000013282290,Q27686,6.856893062591553,9872.19
ZINC000003983936,O97193,6.857033729553223,5.33
ZINC000005752191,O97193,6.857033729553223,5.33
ZINC000102136963,Q4QHJ8,6.857107639312744,41047.34
ZINC000102136971,Q4QHJ8,6.857107639312744,41047.34
ZINC000040165219,Q4QHJ8,6.857107639312744,41047.34
ZINC000040165221,Q4QHJ8,6.857107639312744,41047.34
ZINC000008234405,Q4QHJ8,6.857107639312744,41047.34
ZINC000040165220,Q4QHJ8,6.857107639312744,41047.34
ZINC000095618655,Q6TUJ5,6.857450008392334,101.28
ZINC000095618656,Q6TUJ5,6.857450008392334,101.28
ZINC000018268128,O97193,6.8575849533081055,32619.97
ZINC000003978005,Q27686,6.857622623443604,1065.53
ZINC000014880002,Q27686,6.857622623443604,1065.53
ZINC000261494572,Q27686,6.857726097106934,2103.98
ZINC000261494571,Q27686,6.857726097106934,2103.98
ZINC000095618719,Q27686,6.857726097106934,2103.98
ZINC000261494570,Q27686,6.857726097106934,2103.98
ZINC000040165218,Q4QHJ8,6.857789516448975,213.74
ZINC000040165255,Q4QHJ8,6.857789516448975,213.74
ZINC000040165217,Q4QHJ8,6.857789516448975,213.74
ZINC000013761818,Q4QBL1,6.857797145843506,17707.94
ZINC000072316335,O15826,6.85817289352417,1.18
ZINC000015951916,O97193,6.858595371246338,297.01
ZINC000033902346,P48499,6.858691215515138,16735.18
ZINC000087496092,Q4QHJ8,6.859057426452638,20602.19
ZINC000085537142,Q4QBL1,6.85936450958252,550.97
ZINC000060183170,O15826,6.859673023223878,8408.26
ZINC000003830427,Q4QHJ8,6.859812259674072,879.42
ZINC000003830428,Q4QHJ8,6.859812259674072,879.42
ZINC000011680067,O15826,6.860102653503418,19.23
ZINC000096030444,O15826,6.860102653503418,19.23
ZINC000253535680,O15826,6.860102653503418,19.23
ZINC000001481841,O15826,6.860102653503418,19.23
ZINC000253617657,O15826,6.860102653503418,19.23
ZINC000036520252,Q27686,6.860400199890138,38238.05
ZINC000003938695,Q27686,6.860443592071532,19975.12
ZINC000256015222,Q6TUJ5,6.860695838928223,34151.22
ZINC000256015225,Q6TUJ5,6.860695838928223,34151.22
ZINC000256015224,Q6TUJ5,6.860695838928223,34151.22
ZINC000256015223,Q6TUJ5,6.860695838928223,34151.22
ZINC000000897234,Q6TUJ5,6.861062049865723,156.79
ZINC000000897236,Q6TUJ5,6.861062049865723,156.79
ZINC000198970879,Q27686,6.861155033111572,33.71
ZINC000005161502,Q4QBL1,6.861194133758545,739.36
ZINC000002570882,Q4QBL1,6.861194133758545,739.36
ZINC000013478606,P48499,6.86122989654541,1995.94
ZINC000148723177,O97193,6.861283779144287,10.09
ZINC000003876078,Q4QBL1,6.861844062805176,268.07
ZINC000003964126,Q6TUJ5,6.862125873565674,22172.38
ZINC000001552174,Q4QHJ8,6.862135410308838,54347.9
ZINC000013831130,P48499,6.862165927886963,5853.87
ZINC000022851765,Q4QBL1,6.862684726715088,3162.62
ZINC000022448097,Q4QBL1,6.862684726715088,3162.62
ZINC000003800008,O15826,6.863487720489503,571.36
ZINC000077312930,Q27686,6.863820552825928,13591.75
ZINC000000899824,Q4QHJ8,6.8639445304870605,124564.52
ZINC000030691736,Q4QBL1,6.864063739776611,3475.48
ZINC000003975663,Q27686,6.8648624420166025,17721.59
ZINC000203686879,O15826,6.865188121795653,153.14
ZINC000100051620,Q4QHJ8,6.8652024269104,363.12
ZINC000040916117,Q4QHJ8,6.8652024269104,363.12
ZINC000261494671,Q4QHJ8,6.8652024269104,363.12
ZINC000261494672,Q4QHJ8,6.8652024269104,363.12
ZINC000095617670,Q4QHJ8,6.8652024269104,363.12
ZINC000034806477,Q27686,6.865270137786865,141.27
ZINC000018153101,Q4QBL1,6.865500450134277,7349.7
ZINC000261494612,Q4QHJ8,6.865555763244629,49.0
ZINC000002008393,Q4QHJ8,6.865595817565918,1596.36
ZINC000002008392,Q4QHJ8,6.865595817565918,1596.36
ZINC000002008394,Q4QHJ8,6.865595817565918,1596.36
ZINC000002008391,Q4QHJ8,6.865595817565918,1596.36
ZINC000001842746,O15826,6.865851402282715,9.65
ZINC000001842744,O15826,6.865851402282715,9.65
ZINC000001842745,O15826,6.865851402282715,9.65
ZINC000000607726,O15826,6.865851402282715,9.65
ZINC000003929022,Q4QBL1,6.865866661071777,10234.35
ZINC000003985346,O15826,6.866001605987549,47.34
ZINC000005834183,Q6TUJ5,6.8660216331481925,18379.76
ZINC000036701290,P48499,6.8661231994628915,529.72
ZINC000018067894,O15826,6.866252422332764,323.65
ZINC000198970879,O97193,6.867124557495117,5.4
ZINC000118913562,Q4QHJ8,6.867207050323486,1396.73
ZINC000118913560,Q4QHJ8,6.867207050323486,1396.73
ZINC000003938652,Q4QHJ8,6.867207050323486,1396.73
ZINC000253617656,Q4QHJ8,6.867207050323486,1396.73
ZINC000072481722,Q4QHJ8,6.867207050323486,1396.73
ZINC000000601253,Q4QHJ8,6.867207050323486,1396.73
ZINC000245204647,Q4QHJ8,6.867207050323486,1396.73
ZINC000245204645,Q4QHJ8,6.867207050323486,1396.73
ZINC000095617668,O97193,6.867218971252441,5433.66
ZINC000095617669,O97193,6.867218971252441,5433.66
ZINC000095617667,O97193,6.867218971252441,5433.66
ZINC000003975663,O97193,6.8675737380981445,1893.24
ZINC000100054527,Q6TUJ5,6.867594242095947,1402.28
ZINC000100054519,Q6TUJ5,6.867594242095947,1402.28
ZINC000003794622,Q6TUJ5,6.867613792419434,2392.77
ZINC000000603195,Q6TUJ5,6.867613792419434,2392.77
ZINC000004215548,Q4QBL1,6.868000984191895,53382.2
ZINC000003830747,Q4QBL1,6.868014335632324,635.86
ZINC000003782823,Q4QHJ8,6.8681583404541025,46248.66
ZINC000011616852,Q27686,6.86827278137207,1094.5
ZINC000028232746,Q27686,6.86827278137207,1094.5
ZINC000004214612,Q27686,6.86827278137207,1094.5
ZINC000163535243,Q27686,6.86827278137207,1094.5
ZINC000049783788,Q27686,6.86827278137207,1094.5
ZINC000028232750,Q27686,6.86827278137207,1094.5
ZINC000049918329,Q27686,6.86827278137207,1094.5
ZINC000245224599,Q27686,6.86827278137207,1094.5
ZINC000049918330,Q27686,6.86827278137207,1094.5
ZINC000299818020,Q4QHJ8,6.868640422821045,188.38
ZINC000299818021,Q4QHJ8,6.868640422821045,188.38
ZINC000100735958,Q4QHJ8,6.868640422821045,188.38
ZINC000299818022,Q4QHJ8,6.868640422821045,188.38
ZINC000026892643,Q27686,6.869404315948486,37.62
ZINC000005514225,Q4QBL1,6.869786262512207,13716.44
ZINC000005514233,Q4QBL1,6.869786262512207,13716.44
ZINC000004213231,Q4QBL1,6.869786262512207,13716.44
ZINC000005514227,Q4QBL1,6.869786262512207,13716.44
ZINC000004096261,Q27686,6.869953632354736,74044.94
ZINC000000598852,Q4QBL1,6.870774745941162,7770.83
ZINC000003872493,Q4QBL1,6.871245384216309,1553.73
ZINC000003872491,Q4QBL1,6.871245384216309,1553.73
ZINC000003872494,Q4QBL1,6.871245384216309,1553.73
ZINC000003872492,Q4QBL1,6.871245384216309,1553.73
ZINC000003815418,Q4QBL1,6.871245384216309,1553.73
ZINC000003952167,P48499,6.8713622093200675,1051.79
ZINC000052955754,P48499,6.871491432189941,4929.39
ZINC000002565787,Q6TUJ5,6.871613025665282,2009.22
ZINC000034602275,O15826,6.871676445007324,37.14
ZINC000085914855,Q27686,6.871678352355957,1180.91
ZINC000012503291,Q4QHJ8,6.871786117553711,29.4
ZINC000008221075,Q6TUJ5,6.8718581199646,46380.06
ZINC000013761819,Q4QBL1,6.872071266174316,4138.15
ZINC000001999491,Q4QBL1,6.872192859649657,514.5
ZINC000031351610,Q4QHJ8,6.872334003448486,978.71
ZINC000031351604,Q4QHJ8,6.872334003448486,978.71
ZINC000031351607,Q4QHJ8,6.872334003448486,978.71
ZINC000095617678,Q4QHJ8,6.872480869293213,0.77
ZINC000253496134,Q4QHJ8,6.872480869293213,0.77
ZINC000085536990,Q4QHJ8,6.872480869293213,0.77
